1001; 1, 2, 3, 4; 1001; 1.1, 1.2, 1.3, 1.4; 1001; message; message; message
1853; 1, 2, 3, 4; 1853; 1.1, 1.2, 1.3, 1.4; 1853; message; message; message
1854; 1, 2, 3, 4; 1854; 1.1, 1.2, 1.3, 1.4; 1854; message; message; message
1855; 1, 2, 3, 4; 1855; 1.1, 1.2, 1.3, 1.4; 1855; message; message; message
1856; 1, 2, 3, 4; 1856; 1.1, 1.2, 1.3, 1.4; 1856; message; message; message
1857; 1, 2, 3, 4; 1857; 1.1, 1.2, 1.3, 1.4; 1857; message; message; message
1858; 1, 2, 3, 4; 1858; 1.1, 1.2, 1.3, 1.4; 1858; message; message; message
1859; 1, 2, 3, 4; 1859; 1.1, 1.2, 1.3, 1.4; 1859; message; message; message
1860; 1, 2, 3, 4; 1860; 1.1, 1.2, 1.3, 1.4; 1860; message; message; message
1861; 1, 2, 3, 4; 1861; 1.1, 1.2, 1.3, 1.4; 1861; message; message; message
1862; 1, 2, 3, 4; 1862; 1.1, 1.2, 1.3, 1.4; 1862; message; message; message
1863; 1, 2, 3, 4; 1863; 1.1, 1.2, 1.3, 1.4; 1863; message; message; message
1864; 1, 2, 3, 4; 1864; 1.1, 1.2, 1.3, 1.4; 1864; message; message; message
1865; 1, 2, 3, 4; 1865; 1.1, 1.2, 1.3, 1.4; 1865; message; message; message
1866; 1, 2, 3, 4; 1866; 1.1, 1.2, 1.3, 1.4; 1866; message; message; message
1867; 1, 2, 3, 4; 1867; 1.1, 1.2, 1.3, 1.4; 1867; message; message; message
1868; 1, 2, 3, 4; 1868; 1.1, 1.2, 1.3, 1.4; 1868; message; message; message
1869; 1, 2, 3, 4; 1869; 1.1, 1.2, 1.3, 1.4; 1869; message; message; message
1870; 1, 2, 3, 4; 1870; 1.1, 1.2, 1.3, 1.4; 1870; message; message; message
1871; 1, 2, 3, 4; 1871; 1.1, 1.2, 1.3, 1.4; 1871; message; message; message
1872; 1, 2, 3, 4; 1872; 1.1, 1.2, 1.3, 1.4; 1872; message; message; message
1873; 1, 2, 3, 4; 1873; 1.1, 1.2, 1.3, 1.4; 1873; message; message; message
1874; 1, 2, 3, 4; 1874; 1.1, 1.2, 1.3, 1.4; 1874; message; message; message
1875; 1, 2, 3, 4; 1875; 1.1, 1.2, 1.3, 1.4; 1875; message; message; message
1876; 1, 2, 3, 4; 1876; 1.1, 1.2, 1.3, 1.4; 1876; message; message; message
1877; 1, 2, 3, 4; 1877; 1.1, 1.2, 1.3, 1.4; 1877; message; message; message
1878; 1, 2, 3, 4; 1878; 1.1, 1.2, 1.3, 1.4; 1878; message; message; message
1879; 1, 2, 3, 4; 1879; 1.1, 1.2, 1.3, 1.4; 1879; message; message; message
1880; 1, 2, 3, 4; 1880; 1.1, 1.2, 1.3, 1.4; 1880; message; message; message
1881; 1, 2, 3, 4; 1881; 1.1, 1.2, 1.3, 1.4; 1881; message; message; message
1882; 1, 2, 3, 4; 1882; 1.1, 1.2, 1.3, 1.4; 1882; message; message; message
1883; 1, 2, 3, 4; 1883; 1.1, 1.2, 1.3, 1.4; 1883; message; message; message
1884; 1, 2, 3, 4; 1884; 1.1, 1.2, 1.3, 1.4; 1884; message; message; message
1885; 1, 2, 3, 4; 1885; 1.1, 1.2, 1.3, 1.4; 1885; message; message; message
1886; 1, 2, 3, 4; 1886; 1.1, 1.2, 1.3, 1.4; 1886; message; message; message
1887; 1, 2, 3, 4; 1887; 1.1, 1.2, 1.3, 1.4; 1887; message; message; message
1888; 1, 2, 3, 4; 1888; 1.1, 1.2, 1.3, 1.4; 1888; message; message; message
1889; 1, 2, 3, 4; 1889; 1.1, 1.2, 1.3, 1.4; 1889; message; message; message
1890; 1, 2, 3, 4; 1890; 1.1, 1.2, 1.3, 1.4; 1890; message; message; message
1891; 1, 2, 3, 4; 1891; 1.1, 1.2, 1.3, 1.4; 1891; message; message; message
1892; 1, 2, 3, 4; 1892; 1.1, 1.2, 1.3, 1.4; 1892; message; message; message
1893; 1, 2, 3, 4; 1893; 1.1, 1.2, 1.3, 1.4; 1893; message; message; message
1894; 1, 2, 3, 4; 1894; 1.1, 1.2, 1.3, 1.4; 1894; message; message; message
1895; 1, 2, 3, 4; 1895; 1.1, 1.2, 1.3, 1.4; 1895; message; message; message
1896; 1, 2, 3, 4; 1896; 1.1, 1.2, 1.3, 1.4; 1896; message; message; message
1897; 1, 2, 3, 4; 1897; 1.1, 1.2, 1.3, 1.4; 1897; message; message; message
1898; 1, 2, 3, 4; 1898; 1.1, 1.2, 1.3, 1.4; 1898; message; message; message
1899; 1, 2, 3, 4; 1899; 1.1, 1.2, 1.3, 1.4; 1899; message; message; message
1900; 1, 2, 3, 4; 1900; 1.1, 1.2, 1.3, 1.4; 1900; message; message; message
1901; 1, 2, 3, 4; 1901; 1.1, 1.2, 1.3, 1.4; 1901; message; message; message
1902; 1, 2, 3, 4; 1902; 1.1, 1.2, 1.3, 1.4; 1902; message; message; message
1903; 1, 2, 3, 4; 1903; 1.1, 1.2, 1.3, 1.4; 1903; message; message; message
1904; 1, 2, 3, 4; 1904; 1.1, 1.2, 1.3, 1.4; 1904; message; message; message
1905; 1, 2, 3, 4; 1905; 1.1, 1.2, 1.3, 1.4; 1905; message; message; message
1906; 1, 2, 3, 4; 1906; 1.1, 1.2, 1.3, 1.4; 1906; message; message; message
1907; 1, 2, 3, 4; 1907; 1.1, 1.2, 1.3, 1.4; 1907; message; message; message
1908; 1, 2, 3, 4; 1908; 1.1, 1.2, 1.3, 1.4; 1908; message; message; message
1909; 1, 2, 3, 4; 1909; 1.1, 1.2, 1.3, 1.4; 1909; message; message; message
1910; 1, 2, 3, 4; 1910; 1.1, 1.2, 1.3, 1.4; 1910; message; message; message
1911; 1, 2, 3, 4; 1911; 1.1, 1.2, 1.3, 1.4; 1911; message; message; message
1912; 1, 2, 3, 4; 1912; 1.1, 1.2, 1.3, 1.4; 1912; message; message; message
1913; 1, 2, 3, 4; 1913; 1.1, 1.2, 1.3, 1.4; 1913; message; message; message
1914; 1, 2, 3, 4; 1914; 1.1, 1.2, 1.3, 1.4; 1914; message; message; message
1915; 1, 2, 3, 4; 1915; 1.1, 1.2, 1.3, 1.4; 1915; message; message; message
1916; 1, 2, 3, 4; 1916; 1.1, 1.2, 1.3, 1.4; 1916; message; message; message
1917; 1, 2, 3, 4; 1917; 1.1, 1.2, 1.3, 1.4; 1917; message; message; message
1918; 1, 2, 3, 4; 1918; 1.1, 1.2, 1.3, 1.4; 1918; message; message; message
1919; 1, 2, 3, 4; 1919; 1.1, 1.2, 1.3, 1.4; 1919; message; message; message
1920; 1, 2, 3, 4; 1920; 1.1, 1.2, 1.3, 1.4; 1920; message; message; message
1921; 1, 2, 3, 4; 1921; 1.1, 1.2, 1.3, 1.4; 1921; message; message; message
1922; 1, 2, 3, 4; 1922; 1.1, 1.2, 1.3, 1.4; 1922; message; message; message
1923; 1, 2, 3, 4; 1923; 1.1, 1.2, 1.3, 1.4; 1923; message; message; message
1924; 1, 2, 3, 4; 1924; 1.1, 1.2, 1.3, 1.4; 1924; message; message; message
1925; 1, 2, 3, 4; 1925; 1.1, 1.2, 1.3, 1.4; 1925; message; message; message
1926; 1, 2, 3, 4; 1926; 1.1, 1.2, 1.3, 1.4; 1926; message; message; message
1927; 1, 2, 3, 4; 1927; 1.1, 1.2, 1.3, 1.4; 1927; message; message; message
1928; 1, 2, 3, 4; 1928; 1.1, 1.2, 1.3, 1.4; 1928; message; message; message
1929; 1, 2, 3, 4; 1929; 1.1, 1.2, 1.3, 1.4; 1929; message; message; message
1930; 1, 2, 3, 4; 1930; 1.1, 1.2, 1.3, 1.4; 1930; message; message; message
1931; 1, 2, 3, 4; 1931; 1.1, 1.2, 1.3, 1.4; 1931; message; message; message
1932; 1, 2, 3, 4; 1932; 1.1, 1.2, 1.3, 1.4; 1932; message; message; message
1933; 1, 2, 3, 4; 1933; 1.1, 1.2, 1.3, 1.4; 1933; message; message; message
1934; 1, 2, 3, 4; 1934; 1.1, 1.2, 1.3, 1.4; 1934; message; message; message
1935; 1, 2, 3, 4; 1935; 1.1, 1.2, 1.3, 1.4; 1935; message; message; message
1936; 1, 2, 3, 4; 1936; 1.1, 1.2, 1.3, 1.4; 1936; message; message; message
1937; 1, 2, 3, 4; 1937; 1.1, 1.2, 1.3, 1.4; 1937; message; message; message
1938; 1, 2, 3, 4; 1938; 1.1, 1.2, 1.3, 1.4; 1938; message; message; message
1939; 1, 2, 3, 4; 1939; 1.1, 1.2, 1.3, 1.4; 1939; message; message; message
1940; 1, 2, 3, 4; 1940; 1.1, 1.2, 1.3, 1.4; 1940; message; message; message
1941; 1, 2, 3, 4; 1941; 1.1, 1.2, 1.3, 1.4; 1941; message; message; message
1942; 1, 2, 3, 4; 1942; 1.1, 1.2, 1.3, 1.4; 1942; message; message; message
1943; 1, 2, 3, 4; 1943; 1.1, 1.2, 1.3, 1.4; 1943; message; message; message
1944; 1, 2, 3, 4; 1944; 1.1, 1.2, 1.3, 1.4; 1944; message; message; message
1945; 1, 2, 3, 4; 1945; 1.1, 1.2, 1.3, 1.4; 1945; message; message; message
1946; 1, 2, 3, 4; 1946; 1.1, 1.2, 1.3, 1.4; 1946; message; message; message
1947; 1, 2, 3, 4; 1947; 1.1, 1.2, 1.3, 1.4; 1947; message; message; message
1948; 1, 2, 3, 4; 1948; 1.1, 1.2, 1.3, 1.4; 1948; message; message; message
1949; 1, 2, 3, 4; 1949; 1.1, 1.2, 1.3, 1.4; 1949; message; message; message
1950; 1, 2, 3, 4; 1950; 1.1, 1.2, 1.3, 1.4; 1950; message; message; message
1951; 1, 2, 3, 4; 1951; 1.1, 1.2, 1.3, 1.4; 1951; message; message; message
1952; 1, 2, 3, 4; 1952; 1.1, 1.2, 1.3, 1.4; 1952; message; message; message
1953; 1, 2, 3, 4; 1953; 1.1, 1.2, 1.3, 1.4; 1953; message; message; message
1954; 1, 2, 3, 4; 1954; 1.1, 1.2, 1.3, 1.4; 1954; message; message; message
1955; 1, 2, 3, 4; 1955; 1.1, 1.2, 1.3, 1.4; 1955; message; message; message
1956; 1, 2, 3, 4; 1956; 1.1, 1.2, 1.3, 1.4; 1956; message; message; message
1957; 1, 2, 3, 4; 1957; 1.1, 1.2, 1.3, 1.4; 1957; message; message; message
1958; 1, 2, 3, 4; 1958; 1.1, 1.2, 1.3, 1.4; 1958; message; message; message
1959; 1, 2, 3, 4; 1959; 1.1, 1.2, 1.3, 1.4; 1959; message; message; message
1960; 1, 2, 3, 4; 1960; 1.1, 1.2, 1.3, 1.4; 1960; message; message; message
1961; 1, 2, 3, 4; 1961; 1.1, 1.2, 1.3, 1.4; 1961; message; message; message
1962; 1, 2, 3, 4; 1962; 1.1, 1.2, 1.3, 1.4; 1962; message; message; message
1963; 1, 2, 3, 4; 1963; 1.1, 1.2, 1.3, 1.4; 1963; message; message; message
1964; 1, 2, 3, 4; 1964; 1.1, 1.2, 1.3, 1.4; 1964; message; message; message
1965; 1, 2, 3, 4; 1965; 1.1, 1.2, 1.3, 1.4; 1965; message; message; message
1966; 1, 2, 3, 4; 1966; 1.1, 1.2, 1.3, 1.4; 1966; message; message; message
1967; 1, 2, 3, 4; 1967; 1.1, 1.2, 1.3, 1.4; 1967; message; message; message
1968; 1, 2, 3, 4; 1968; 1.1, 1.2, 1.3, 1.4; 1968; message; message; message
1969; 1, 2, 3, 4; 1969; 1.1, 1.2, 1.3, 1.4; 1969; message; message; message
1970; 1, 2, 3, 4; 1970; 1.1, 1.2, 1.3, 1.4; 1970; message; message; message
1971; 1, 2, 3, 4; 1971; 1.1, 1.2, 1.3, 1.4; 1971; message; message; message
1972; 1, 2, 3, 4; 1972; 1.1, 1.2, 1.3, 1.4; 1972; message; message; message
1973; 1, 2, 3, 4; 1973; 1.1, 1.2, 1.3, 1.4; 1973; message; message; message
1974; 1, 2, 3, 4; 1974; 1.1, 1.2, 1.3, 1.4; 1974; message; message; message
1975; 1, 2, 3, 4; 1975; 1.1, 1.2, 1.3, 1.4; 1975; message; message; message
1976; 1, 2, 3, 4; 1976; 1.1, 1.2, 1.3, 1.4; 1976; message; message; message
1977; 1, 2, 3, 4; 1977; 1.1, 1.2, 1.3, 1.4; 1977; message; message; message
1978; 1, 2, 3, 4; 1978; 1.1, 1.2, 1.3, 1.4; 1978; message; message; message
1979; 1, 2, 3, 4; 1979; 1.1, 1.2, 1.3, 1.4; 1979; message; message; message
1980; 1, 2, 3, 4; 1980; 1.1, 1.2, 1.3, 1.4; 1980; message; message; message
1981; 1, 2, 3, 4; 1981; 1.1, 1.2, 1.3, 1.4; 1981; message; message; message
1982; 1, 2, 3, 4; 1982; 1.1, 1.2, 1.3, 1.4; 1982; message; message; message
1983; 1, 2, 3, 4; 1983; 1.1, 1.2, 1.3, 1.4; 1983; message; message; message
1984; 1, 2, 3, 4; 1984; 1.1, 1.2, 1.3, 1.4; 1984; message; message; message
1985; 1, 2, 3, 4; 1985; 1.1, 1.2, 1.3, 1.4; 1985; message; message; message
1986; 1, 2, 3, 4; 1986; 1.1, 1.2, 1.3, 1.4; 1986; message; message; message
1987; 1, 2, 3, 4; 1987; 1.1, 1.2, 1.3, 1.4; 1987; message; message; message
1988; 1, 2, 3, 4; 1988; 1.1, 1.2, 1.3, 1.4; 1988; message; message; message
1989; 1, 2, 3, 4; 1989; 1.1, 1.2, 1.3, 1.4; 1989; message; message; message
1990; 1, 2, 3, 4; 1990; 1.1, 1.2, 1.3, 1.4; 1990; message; message; message
1991; 1, 2, 3, 4; 1991; 1.1, 1.2, 1.3, 1.4; 1991; message; message; message
1992; 1, 2, 3, 4; 1992; 1.1, 1.2, 1.3, 1.4; 1992; message; message; message
1993; 1, 2, 3, 4; 1993; 1.1, 1.2, 1.3, 1.4; 1993; message; message; message
1994; 1, 2, 3, 4; 1994; 1.1, 1.2, 1.3, 1.4; 1994; message; message; message
1995; 1, 2, 3, 4; 1995; 1.1, 1.2, 1.3, 1.4; 1995; message; message; message
1996; 1, 2, 3, 4; 1996; 1.1, 1.2, 1.3, 1.4; 1996; message; message; message
1997; 1, 2, 3, 4; 1997; 1.1, 1.2, 1.3, 1.4; 1997; message; message; message
1998; 1, 2, 3, 4; 1998; 1.1, 1.2, 1.3, 1.4; 1998; message; message; message
1999; 1, 2, 3, 4; 1999; 1.1, 1.2, 1.3, 1.4; 1999; message; message; message
0; ; 0; ; 0; ; ; 
